County,Docket_Number,Offense_Tracking_Number,Filing_Date,Offense_Sequence_Number,Statute_Title,Statute_Section,Statute_SubSection,Offense_Description,Offense_Grade,Offense_Disposition,Offense_Disposition_Date,Case_Disposition,Case_Disposition_Date
Delaware,CP-23-CR-0007068-2019,X2972303,12/3/2019,2,18,3503,B1I,Def Tres Actual Communication To,M3,Guilty Plea - Negotiated,7/8/2020,Guilty Plea - Negotiated,7/8/2020
Delaware,CP-23-MD-0002878-2019,X2972303,11/15/2019,3,18,3503,B1I,Def Tres Actual Communication To,M3,,,,
Delaware,CP-23-CR-0004165-2017,T9347376,7/14/2017,3,18,2701,A1,Simple Assault,M2,Guilty Plea - Negotiated,10/16/2017,Guilty Plea - Negotiated,10/16/2017
Delaware,CP-23-CR-0004165-2017,T9347376,7/14/2017,5,18,5104,,Resist Arrest/Other Law Enforce,M2,Guilty Plea - Negotiated,10/16/2017,Guilty Plea - Negotiated,10/16/2017
Delaware,CP-23-CR-0004165-2017,T9347376,7/14/2017,7,18,2709,A1,Harassment - Subject Other to Physical Contact,S,Guilty Plea - Negotiated,10/16/2017,Guilty Plea - Negotiated,10/16/2017
Delaware,CP-23-CR-0004165-2017,T9347376,7/14/2017,9,18,5503,A4,Disorderly Conduct Hazardous/Physi Off,S,Guilty Plea - Negotiated,10/16/2017,Guilty Plea - Negotiated,10/16/2017
Delaware,CP-23-CR-0006508-2019,U7611273,11/6/2019,2,18,2709,A4,"Harassment - Comm. Lewd, Threatening, Etc. Language",M3,Guilty Plea - Negotiated,12/10/2019,Guilty Plea - Negotiated,12/10/2019
Delaware,CP-23-CR-0006508-2019,U7611273,11/6/2019,3,18,3307,A3,Institut'l Vand'ism Educ Facil,M2,Guilty Plea - Negotiated,12/10/2019,Guilty Plea - Negotiated,12/10/2019
Delaware,CP-23-CR-0006508-2019,U7611273,11/6/2019,4,18,5104,,Resist Arrest/Other Law Enforce,M2,Guilty Plea - Negotiated,12/10/2019,Guilty Plea - Negotiated,12/10/2019
Delaware,CP-23-CR-0006374-2018,U6248830,10/29/2018,2,18,3503,B1II,Def Tres Posted,M3,Guilty Plea - Negotiated,5/14/2019,Guilty Plea - Negotiated,5/14/2019
Delaware,CP-23-CR-0006374-2018,U6248830,10/29/2018,3,18,5503,A4,Disorderly Conduct Hazardous/Physi Off,M3,Guilty Plea - Negotiated,5/14/2019,Guilty Plea - Negotiated,5/14/2019
Westmoreland,CP-65-CR-0000087-2020,U7500975,1/13/2020,1,18,2501,A,Criminal Attempt Criminal Homicide,F1,Not Competent to Stand Trial,3/7/2022,,
Westmoreland,CP-65-CR-0000087-2020,U7500975,1/13/2020,2,18,2702,A1,Aggravated Assault - Attempts to cause SBI or causes injury with extreme indifference,F1,Not Competent to Stand Trial,3/7/2022,,
Westmoreland,CP-65-CR-0000087-2020,U7500975,1/13/2020,3,18,2702,A4,Aggravated Assault - Attempts to cause or causes BI with deadly weapon,F2,Not Competent to Stand Trial,3/7/2022,,
Westmoreland,CP-65-CR-0000087-2020,U7500975,1/13/2020,4,18,6105,C4,Person Not To Possess/Use Firearm - Incompetent,M1,Not Competent to Stand Trial,3/7/2022,,
Westmoreland,CP-65-CR-0000087-2020,U7500975,1/13/2020,5,18,6105,C4,Person Not To Possess/Use Firearm - Incompetent,M1,Not Competent to Stand Trial,3/7/2022,,
Westmoreland,CP-65-CR-0000087-2020,U7500975,1/13/2020,6,18,2705,,Recklessly Endangering Another Person,M2,Not Competent to Stand Trial,3/7/2022,,
Westmoreland,CP-65-CR-0000087-2020,U7500975,1/13/2020,7,18,2701,A3,Simple Assault,M2,Not Competent to Stand Trial,3/7/2022,,
Cambria,CP-11-CR-0000771-2021,R1296142,8/4/2021,1,18,3502,A4,"Burglary - Not Adapted for Overnight Accommodation, No Person Present",F1,Proceed to Court (Disposition Vacated),4/27/2022,Guilty Plea,8/31/2022
Cambria,CP-11-CR-0000771-2021,R1296142,8/4/2021,2,18,3503,A1I,Crim Tres-Enter Structure,F3,Guilty Plea,8/31/2022,Guilty Plea,8/31/2022
Cambria,CP-11-CR-0000771-2021,R1296142,8/4/2021,3,18,3921,A,Theft By Unlaw Taking-Movable Prop,F3,Proceed to Court (Disposition Vacated),4/27/2022,Guilty Plea,8/31/2022
Cambria,CP-11-CR-0000771-2021,R1296142,8/4/2021,4,18,3925,A,Receiving Stolen Property,F3,Proceed to Court (Disposition Vacated),4/27/2022,Guilty Plea,8/31/2022
Lancaster,CP-36-CR-0005450-2017,T9588865,10/23/2017,1,18,3121,6,Rape / Person Less Than 13 Years Age,F1,Not Competent to Stand Trial,1/8/2020,,
Lancaster,CP-36-CR-0005450-2017,T9588865,10/23/2017,2,18,3122.1,,Statutory Sexual Assault,F2,Not Competent to Stand Trial,1/8/2020,,
Lancaster,CP-36-CR-0005450-2017,T9588865,10/23/2017,3,18,3125,7,Aggrav Indec Asslt/Person Less 13 Yrs Age,F2,Not Competent to Stand Trial,1/8/2020,,
Lancaster,CP-36-CR-0005450-2017,T9588865,10/23/2017,4,18,6301,A1,Corruption Of Minors,M1,Not Competent to Stand Trial,1/8/2020,,
Lancaster,CP-36-CR-0005450-2017,T9588865,10/23/2017,5,18,6318,A1,Contact/Comm.W/Minor-Sexual Offenses,F1,Not Competent to Stand Trial,1/8/2020,,
Lancaster,CP-36-CR-0005450-2017,T9588865,10/23/2017,6,18,3125,8,Aggrav Indec Asslt/Person Less 16 Yrs Age,F2,Not Competent to Stand Trial,1/8/2020,,
Lancaster,CP-36-CR-0005450-2017,T9588865,10/23/2017,7,18,3126,A7,Ind Asslt Person Less 13 Yrs Age,M1,Not Competent to Stand Trial,1/8/2020,,
Lancaster,CP-36-CR-0005450-2017,T9588865,10/23/2017,8,18,3126,A8,Ind Asslt Person Less 16 Yrs Age,M2,Not Competent to Stand Trial,1/8/2020,,
Lancaster,CP-36-CR-0005450-2017,T9588865,10/23/2017,9,18,3126,A7,Ind Asslt Person Less 13 Yrs Age,F3,Not Competent to Stand Trial,1/8/2020,,
Lancaster,CP-36-CR-0005450-2017,T9588865,10/23/2017,10,18,3126,A7,Ind Asslt Person Less 13 Yrs Age,F3,Not Competent to Stand Trial,1/8/2020,,
Lancaster,CP-36-CR-0005450-2017,T9588865,10/23/2017,11,18,6301,A1,Corruption Of Minors,M1,Not Competent to Stand Trial,1/8/2020,,
Lancaster,CP-36-CR-0005450-2017,T9588865,10/23/2017,12,18,6318,A1,Contact/Comm.W/Minor-Sexual Offenses,F3,Not Competent to Stand Trial,1/8/2020,,
Philadelphia,CP-51-CR-0008551-2017,U0955533,10/5/2017,1,18,6318,A1,Unlawful Contact With Minor - Sexual Offenses,F3,Held for Court,10/4/2017,,
Philadelphia,CP-51-CR-0008551-2017,U0955533,10/5/2017,2,18,6301,A1i,Corruption Of Minors,M1,Held for Court,10/4/2017,,
Philadelphia,CP-51-CR-0008551-2017,U0955533,10/5/2017,3,18,3126,A1,Indec Asslt-W/O Cons Of Other,M2,Held for Court,10/4/2017,,
York,CP-67-CR-0005566-2019,U7301195,9/4/2019,1,18,2502,A,Criminal Attempt Murder Of The First Degree,F1,Replacement by Information,9/30/2019,,
York,CP-67-CR-0005566-2019,U7301195,9/4/2019,2,18,6105,A1,Possession Of Firearm Prohibited,F1,Proceed to Court,9/30/2019,,
York,CP-67-CR-0005566-2019,U7301195,9/4/2019,3,18,2702,A1,Aggravated Assault - Attempts to cause SBI or causes injury with extreme indifference,F1,Proceed to Court,9/30/2019,,
York,CP-67-CR-0005566-2019,U7301195,9/4/2019,4,18,2705,,Recklessly Endangering Another Person,M2,Proceed to Court,9/30/2019,,
York,CP-67-CR-0005566-2019,U7301195,9/4/2019,5,18,2705,,Recklessly Endangering Another Person,M2,Proceed to Court,9/30/2019,,
York,CP-67-CR-0005566-2019,U7301195,9/4/2019,99999,18,2501,A,Criminal Attempt Criminal Homicide,F1,Charge Changed,9/30/2019,,
Delaware,CP-23-CR-0003500-2017,T8935091,6/13/2017,1,18,3121,A1,Rape Forcible Compulsion,F1,Proceed to Court,6/28/2017,,
Delaware,CP-23-CR-0003500-2017,T8935091,6/13/2017,2,18,3121,A2,Rape Threat Of Forcible Compulsion,F1,Proceed to Court,6/28/2017,,
Delaware,CP-23-CR-0003500-2017,T8935091,6/13/2017,3,18,3123,A1,IDSI Forcible Compulsion,F1,Proceed to Court,6/28/2017,,
Delaware,CP-23-CR-0003500-2017,T8935091,6/13/2017,4,18,3123,A2,IDSI Threat Forcible Compulsion,F1,Proceed to Court,6/28/2017,,
Delaware,CP-23-CR-0003500-2017,T8935091,6/13/2017,5,18,3701,A1II,Robbery-Threat Immed Ser Injury,F1,Proceed to Court,6/28/2017,,
Delaware,CP-23-CR-0003500-2017,T8935091,6/13/2017,6,18,3701,A1III,Robbery-Commit Threat 1st/2nd Deg Fel,F1,Proceed to Court,6/28/2017,,
Delaware,CP-23-CR-0003500-2017,T8935091,6/13/2017,7,18,2702,A1,Aggravated Assault - Attempts to cause SBI or causes injury with extreme indifference,F1,Proceed to Court,6/28/2017,,
Delaware,CP-23-CR-0003500-2017,T8935091,6/13/2017,8,18,3125,A1,Agg. Ind. Assault W/O Consent,F2,Proceed to Court,6/28/2017,,
Delaware,CP-23-CR-0003500-2017,T8935091,6/13/2017,9,18,3125,A2,Agg. Ind. Assault - Forcible Compulsion,F2,Proceed to Court,6/28/2017,,
Delaware,CP-23-CR-0003500-2017,T8935091,6/13/2017,10,18,3701,A1V,Robbery-Take Property Fr Other/Force,F3,Proceed to Court,6/28/2017,,
Delaware,CP-23-CR-0003500-2017,T8935091,6/13/2017,11,18,3921,A,Theft By Unlaw Taking-Movable Prop,M1,Proceed to Court,6/28/2017,,
Delaware,CP-23-CR-0003500-2017,T8935091,6/13/2017,12,18,3925,A,Receiving Stolen Property,M1,Proceed to Court,6/28/2017,,
Delaware,CP-23-CR-0003500-2017,T8935091,6/13/2017,13,18,907,A,Poss Instrument Of Crime W/Int,M1,Proceed to Court,6/28/2017,,
Delaware,CP-23-CR-0003500-2017,T8935091,6/13/2017,14,18,2706,A1,Terroristic Threats W/ Int To Terrorize Another,M1,Proceed to Court,6/28/2017,,
Delaware,CP-23-CR-0003500-2017,T8935091,6/13/2017,15,18,2709.1,A1,Stalking - Repeatedly Commit Acts To Cause Fear,M1,Proceed to Court,6/28/2017,,
Delaware,CP-23-CR-0003500-2017,T8935091,6/13/2017,16,18,2902,A1,Unlawful Restraint/ Serious Bodily Injury,M1,Proceed to Court,6/28/2017,,
Delaware,CP-23-CR-0003500-2017,T8935091,6/13/2017,17,18,3126,A2,Indecent Assault Forcible Compulsion,M1,Proceed to Court,6/28/2017,,
Delaware,CP-23-CR-0003500-2017,T8935091,6/13/2017,18,18,3126,A2,Indecent Assault Forcible Compulsion,M1,Proceed to Court,6/28/2017,,
Delaware,CP-23-CR-0003500-2017,T8935091,6/13/2017,19,18,2701,A1,Simple Assault,M2,Proceed to Court,6/28/2017,,
Delaware,CP-23-CR-0003500-2017,T8935091,6/13/2017,20,18,2701,A3,Simple Assault,M2,Proceed to Court,6/28/2017,,
Delaware,CP-23-CR-0003500-2017,T8935091,6/13/2017,21,18,2705,,Recklessly Endangering Another Person,M2,Proceed to Court,6/28/2017,,
Delaware,CP-23-CR-0003500-2017,T8935091,6/13/2017,22,18,2903,A,False Imprisonment,M2,Proceed to Court,6/28/2017,,
Delaware,CP-23-CR-0003500-2017,T8935091,6/13/2017,23,18,3127,A,Indecent Exposure,M2,Proceed to Court,6/28/2017,,
Delaware,CP-23-CR-0003500-2017,T8935091,6/13/2017,24,18,5506,,Loitering And Prowling At Night Time,M3,Proceed to Court,6/28/2017,,
Delaware,CP-23-CR-0003500-2017,T8935091,6/13/2017,25,18,3304,A5,Criminal Mischief - Damage Property,M3,Proceed to Court,6/28/2017,,
Delaware,CP-23-CR-0003519-2017,X0712946,6/13/2017,1,18,6110.2,A,"Posses Firearm W/Manufacturer Number Altered, Etc",F2,Proceed to Court,7/5/2017,,
Delaware,CP-23-CR-0003519-2017,X0712946,6/13/2017,2,18,3925,A,Receiving Stolen Property,F2,Proceed to Court,7/5/2017,,
Delaware,CP-23-CR-0003519-2017,X0712946,6/13/2017,3,18,6106,A1,Firearms Not To Be Carried W/O License,F3,Proceed to Court,7/5/2017,,
Delaware,CP-23-CR-0003519-2017,X0712946,6/13/2017,4,35,780-113,A16,Int Poss Contr Subst By Per Not Reg,M,Proceed to Court,7/5/2017,,
Delaware,CP-23-CR-0003519-2017,X0712946,6/13/2017,5,35,780-113,A32,Use/Poss Of Drug Paraph,M,Proceed to Court,7/5/2017,,
Delaware,CP-23-CR-0003693-2017,T8966381,6/22/2017,1,18,2702,A4,Aggravated Assault - Attempts to cause or causes BI with deadly weapon,F2,Proceed to Court,7/12/2017,,
Delaware,CP-23-CR-0003693-2017,T8966381,6/22/2017,2,18,2705,,Recklessly Endangering Another Person,M2,Proceed to Court,7/12/2017,,
Delaware,CP-23-CR-0003693-2017,T8966381,6/22/2017,3,18,2706,A1,Terroristic Threats W/ Int To Terrorize Another,F3,Proceed to Court,7/12/2017,,
Delaware,CP-23-CR-0003693-2017,T8966381,6/22/2017,4,18,3701,A1II,Robbery-Threat Immed Ser Injury,F1,Proceed to Court,7/12/2017,,
Delaware,CP-23-CR-0003693-2017,T8966381,6/22/2017,5,18,6105,A1,Possession Of Firearm Prohibited,F2,Proceed to Court,7/12/2017,,
Delaware,CP-23-CR-0003693-2017,T8966381,6/22/2017,6,18,6106,A1,Firearms Not To Be Carried W/O License,F3,Proceed to Court,7/12/2017,,
Delaware,CP-23-CR-0004335-2017,T8880933,7/21/2017,1,18,2701,A1,Simple Assault,M2,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004335-2017,T8880933,7/21/2017,2,18,2702,A1,Aggravated Assault - Attempts to cause SBI or causes injury with extreme indifference,F1,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004335-2017,T8880933,7/21/2017,3,18,2705,,Recklessly Endangering Another Person,M2,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004335-2017,T8880933,7/21/2017,4,18,2706,A1,Terroristic Threats W/ Int To Terrorize Another,M1,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004335-2017,T8880933,7/21/2017,5,18,2902,A1,Unlawful Restraint/ Serious Bodily Injury,F2,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004335-2017,T8880933,7/21/2017,6,18,3121,A1,Rape Forcible Compulsion,F1,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004335-2017,T8880933,7/21/2017,7,18,3123,A1,IDSI Forcible Compulsion,F1,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004335-2017,T8880933,7/21/2017,8,18,3125,A3,Agg. Ind. Assault - Threat of Forcible Compulsion,F1,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004335-2017,T8880933,7/21/2017,9,18,3127,A,Indecent Exposure,M1,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004335-2017,T8880933,7/21/2017,10,18,3701,A1II,Robbery-Threat Immed Ser Injury,F1,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004335-2017,T8880933,7/21/2017,11,18,3921,A,Theft By Unlaw Taking-Movable Prop,M1,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004335-2017,T8880933,7/21/2017,12,18,6106,A1,Firearms Not To Be Carried W/O License,F3,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004335-2017,T8880933,7/21/2017,13,18,2709,A1,Harassment - Subject Other to Physical Contact,S,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004344-2017,T9091854,7/21/2017,1,18,2502,,Criminal Attempt Murder,F1,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004344-2017,T9091854,7/21/2017,2,18,6106,A1,Firearms Not To Be Carried W/O License,F3,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004344-2017,T9091854,7/21/2017,3,18,2702,A1,Aggravated Assault - Attempts to cause SBI or causes injury with extreme indifference,F1,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004344-2017,T9091854,7/21/2017,4,18,2702,A4,Aggravated Assault - Attempts to cause or causes BI with deadly weapon,F2,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004344-2017,T9091854,7/21/2017,5,18,907,A,Poss Instrument Of Crime W/Int,M1,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004345-2017,T8961820,7/21/2017,1,18,907,B,Possession Of Weapon,M1,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004345-2017,T8961820,7/21/2017,2,18,2701,A3,Simple Assault,M2,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004345-2017,T8961820,7/21/2017,3,18,2702,A1,Aggravated Assault - Attempts to cause SBI or causes injury with extreme indifference,F1,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004345-2017,T8961820,7/21/2017,4,18,2705,,Recklessly Endangering Another Person,M2,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004345-2017,T8961820,7/21/2017,5,18,2706,A1,Terroristic Threats W/ Int To Terrorize Another,M1,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004345-2017,T8961820,7/21/2017,6,18,3121,A1,Rape Forcible Compulsion,F1,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004345-2017,T8961820,7/21/2017,7,18,3123,A1,IDSI Forcible Compulsion,F1,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004345-2017,T8961820,7/21/2017,8,18,3126,A2,Indecent Assault Forcible Compulsion,M1,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004345-2017,T8961820,7/21/2017,9,18,3127,A,Indecent Exposure,M1,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004345-2017,T8961820,7/21/2017,10,18,6106,A1,Firearms Not To Be Carried W/O License,F3,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004345-2017,T8961820,7/21/2017,11,18,2709,A1,Harassment - Subject Other to Physical Contact,S,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004345-2017,T8961820,7/21/2017,99999,18,6105,A1,Possession Of Firearm Prohibited,F1,Withdrawn,8/16/2017,,
Delaware,CP-23-CR-0004346-2017,T8959716,7/21/2017,1,18,2702,A,Aggravated Assault,F1,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004346-2017,T8959716,7/21/2017,2,18,2502,,Criminal Attempt Murder,F1,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004346-2017,T8959716,7/21/2017,3,18,3701,A1I,Robbery-Inflict Serious Bodily Injury,F1,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004346-2017,T8959716,7/21/2017,4,18,2701,A1,Simple Assault,M2,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004346-2017,T8959716,7/21/2017,5,18,2705,,Recklessly Endangering Another Person,M2,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004346-2017,T8959716,7/21/2017,6,18,2709,A1,Harassment - Subject Other to Physical Contact,S,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004347-2017,T8914942,7/21/2017,1,18,2701,A1,Simple Assault,,Held for Court (Lower Court),7/18/2017,,
Delaware,CP-23-CR-0004347-2017,T8914942,7/21/2017,2,18,2702,A1,Aggravated Assault - Attempts to cause SBI or causes injury with extreme indifference,,Held for Court (Lower Court),7/18/2017,,
Delaware,CP-23-CR-0004347-2017,T8914942,7/21/2017,3,18,2705,,Recklessly Endangering Another Person,,Held for Court (Lower Court),7/18/2017,,
Delaware,CP-23-CR-0004347-2017,T8914942,7/21/2017,4,18,2706,A1,Terroristic Threats W/ Int To Terrorize Another,,Held for Court (Lower Court),7/18/2017,,
Delaware,CP-23-CR-0004347-2017,T8914942,7/21/2017,5,18,2709,A1,Harassment - Subject Other to Physical Contact,,Held for Court (Lower Court),7/18/2017,,
Delaware,CP-23-CR-0004347-2017,T8914942,7/21/2017,6,18,2902,A1,Unlawful Restraint/ Serious Bodily Injury,,Held for Court (Lower Court),7/18/2017,,
Delaware,CP-23-CR-0004347-2017,T8914942,7/21/2017,7,18,3121,A1,Rape Forcible Compulsion,,Held for Court (Lower Court),7/18/2017,,
Delaware,CP-23-CR-0004347-2017,T8914942,7/21/2017,8,18,3123,A1,IDSI Forcible Compulsion,,Held for Court (Lower Court),7/18/2017,,
Delaware,CP-23-CR-0004347-2017,T8914942,7/21/2017,9,18,3125,A3,Agg. Ind. Assault - Threat of Forcible Compulsion,,Held for Court (Lower Court),7/18/2017,,
Delaware,CP-23-CR-0004347-2017,T8914942,7/21/2017,10,18,3127,A,Indecent Exposure,,Held for Court (Lower Court),7/18/2017,,
Delaware,CP-23-CR-0004347-2017,T8914942,7/21/2017,11,18,6106,A1,Firearms Not To Be Carried W/O License,,Held for Court (Lower Court),7/18/2017,,
Delaware,CP-23-CR-0004391-2017,T9092963,7/24/2017,1,18,3121,A1,Criminal Attempt Rape Forcible Compulsion,F1,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004391-2017,T9092963,7/24/2017,2,18,3123,A1,Criminal Attempt IDSI Forcible Compulsion,F1,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004391-2017,T9092963,7/24/2017,3,18,2702,A,Aggravated Assault,F1,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004391-2017,T9092963,7/24/2017,4,18,6106,A1,Firearms Not To Be Carried W/O License,F3,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004391-2017,T9092963,7/24/2017,5,18,3701,A1II,Robbery-Threat Immed Ser Injury,F1,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004399-2017,T9092930,7/24/2017,1,18,3121,A1,Rape Forcible Compulsion,F1,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004399-2017,T9092930,7/24/2017,2,18,3123,A1,IDSI Forcible Compulsion,F1,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004399-2017,T9092930,7/24/2017,3,18,3701,A1I,Robbery-Inflict Serious Bodily Injury,F1,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004399-2017,T9092930,7/24/2017,4,18,3921,A,Theft By Unlaw Taking-Movable Prop,F1,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004399-2017,T9092930,7/24/2017,5,18,907,A,Poss Instrument Of Crime W/Int,M1,Proceed to Court,8/16/2017,,
Delaware,CP-23-CR-0004399-2017,T9092930,7/24/2017,99999,18,6105,A1,Possession Of Firearm Prohibited,F2,Withdrawn,8/16/2017,,
Delaware,CP-23-CR-0004399-2017,T9092930,7/24/2017,99999,18,6106,A1,Firearms Not To Be Carried W/O License,,Disposed at Lower Court,8/16/2017,,
Delaware,CP-23-CR-0005277-2019,X2736252,9/10/2019,7,18,3503,B1I,Def Tres Actual Communication To,M3,Guilty Plea - Negotiated,2/5/2020,Guilty Plea - Negotiated,2/5/2020
Delaware,CP-23-CR-0005277-2019,X2736252,9/10/2019,8,18,5503,A4,Disorderly Conduct Hazardous/Physi Off,M3,Guilty Plea - Negotiated,2/5/2020,Guilty Plea - Negotiated,2/5/2020
Delaware,CP-23-CR-0005377-2019,X2768264,9/12/2019,1,18,5503,B*,Disorderly Conduct/Grading,M3,Guilty Plea - Negotiated,2/5/2020,Guilty Plea - Negotiated,2/5/2020
Delaware,CP-23-MD-0002032-2019,X2768264,8/20/2019,1,18,5503,B*,Disorderly Conduct/Grading,M3,,,,
Jefferson,CP-33-CR-0000233-2018,U5760845,5/7/2018,1,18,4120,A,Identity Theft,F3,Not Competent to Stand Trial,6/8/2020,,
Jefferson,CP-33-CR-0000233-2018,U5760845,5/7/2018,2,18,4911,A1,Tamper With Public Record/Information,F3,Not Competent to Stand Trial,6/8/2020,,
Jefferson,CP-33-CR-0000233-2018,U5760845,5/7/2018,3,18,4911,A2,Tamper With Public Record/Information,F3,Not Competent to Stand Trial,6/8/2020,,
Jefferson,CP-33-CR-0000233-2018,U5760845,5/7/2018,4,18,3921,A,Criminal Attempt Theft By Unlaw Taking-Movable Prop,M1,Not Competent to Stand Trial,6/8/2020,,
Jefferson,CP-33-CR-0000233-2018,U5760845,5/7/2018,5,18,3922,A1,Criminal Attempt Theft By Decep-False Impression,M1,Not Competent to Stand Trial,6/8/2020,,
Jefferson,CP-33-CR-0000233-2018,U5760845,5/7/2018,6,18,3925,A,Criminal Attempt Receiving Stolen Property,M1,Not Competent to Stand Trial,6/8/2020,,
Jefferson,CP-33-CR-0000638-2017,T9961033,12/22/2017,1,18,4120,A,Identity Theft,F3,Not Competent to Stand Trial,6/8/2020,,
Jefferson,CP-33-CR-0000639-2017,T9898276,12/22/2017,1,18,4120,A,Identity Theft,F2,Not Competent to Stand Trial,6/8/2020,,
Jefferson,CP-33-CR-0000640-2017,T9898136,12/22/2017,1,18,4120,A,Identity Theft,F3,Not Competent to Stand Trial,6/8/2020,,
Jefferson,CP-33-CR-0000641-2017,T9897635,12/22/2017,1,18,4120,A,Identity Theft,F3,Not Competent to Stand Trial,6/8/2020,,
Jefferson,CP-33-CR-0000641-2017,T9897635,12/22/2017,2,18,4106,A1II,Access Device Issd to Another Who Did Not Auth Use,M1,Not Competent to Stand Trial,6/8/2020,,
Jefferson,CP-33-CR-0000642-2017,T9887485,12/22/2017,1,18,4915.1,A3,Fail to Provide Accurate Registration Info,F1,Not Competent to Stand Trial,6/8/2020,,
Jefferson,CP-33-CR-0000642-2017,T9887485,12/22/2017,2,18,4915.1,A1,Fail to Register with PSP,F2,Not Competent to Stand Trial,6/8/2020,,
